filename/tiff,derivative filename/jpeg,identifier/filename,title,description,isFormatOf/OrigItemNo.,date,subject,subject/location,spatial/location/latitude/longitude (degrees),extent/size,tablecontents/boxes/folders,medium/format/type,source/RG#/MS#,isPartOf/Collection,creator/photographer,contributor/collector,rights,publisher,language,rosetta collection
570904-00062tif,570904-00062.jpg,570904-00062,Orange Bowl parade,"Original caption: ""Orange Bowl 1955 parade."" The Band marches down a street during the Orange Bowl parade.",,undated,"University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band; Snider, Jack",Miami (Fla.),,23.62 x 18.83 cm,B1 F33,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-00063.tif,570904-00063.jpg,570904-00063,Orange Bowl parade,"Original caption: ""Orange Bowl 1955 parade."" The Band marches down a street during a parade. ",,1955,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Miami (Fla.),,20.22 x 15.90 cm,B1 F33,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-00064.tif,570904-00064.jpg,570904-00064,Orange Bowl halftime,"Original caption: ""On the field for half time. Orange Bowl 1955. 'Entry of the Gladiators.""",,1955,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Miami (Fla.),,23.74 x 19.36 cm,B1 F33,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-00065.tif,570904-00065.jpg,570904-00065,Orange Bowl halftime,"Original caption: ""Orange Bowl 1955 half time."" ",,1955,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Miami (Fla.),,24.04 x 18.71 cm,B1 F33,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-00066.tif,570904-00066.jpg,570904-00066,Orange Bowl,"Original caption: ""Miami, Fla.-Long Parade-Roger Brendele and Harry Spicknall both were tired and hot when the Orange Bowl parade thru greater Miami was finished. More than one half million people watched the parade in 70 degree weather. Star Photo courtesy Miami Daily News via AP Wirephoto,"" ",,1955,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Miami (Fla.),,14.73 x 21.27 cm,B1 F33,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-00067.tif,570904-00067.jpg,570904-00067,Don Lentz and Emanuel Wishnow,"Original caption: ""Emanuel Wishnow and Don Lentz."" Emanuel sits on the hood of a car with a cigar in his mouth while Don Lentz stands and playfully punches his hand. ",,1938-1939,"University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band; Lentz, Donald A.",,,5.74 x 9.04 cm,B1 F34,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-00068.tif,570904-00068.jpg,570904-00068,Walt Davis,"Original caption: ""Walt Davis"" stands in a University of Nebraska band uniform. The photo is inscribed ""best wishes. Walt.""",,1947,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,,,10.41 x 16.07 cm,B1 F34,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-00069.tif,570904-00069.jpg,570904-00069,Martha Nickerson,"Original caption: ""Martha Nickerson Omaha, who plays the French Horn. She wears the Standard Inside Uniform. 1944. ROTC Band.""",,1944,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,,,12.53 x 17.59 cm,B1 F34,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07226.tif,570904-07226.jpg,570904-07226,Cadet band conductor D.F. Easterday,"Original caption: ""Cadet band, D.F. Easterday Conductor; Oval portrait of Marching Band Conductor D. F. Easterday, who has large moustache and wears high-collared white shirt and lapeled jacket.",,1883-1889,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Lincoln (Neb.),40.8327791; -96.6864045,,,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07227.tif,570904-07227.jpg,570904-07227,Marching Band Director August Hagenow,Marching Band Director August Hagenow stands in uniform with several band members holding brass instruments behind him.,,1903,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Lincoln (Neb.),40.8327791; -96.6864045,,,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07228.tif,570904-07228.jpg,570904-07228,Marching band director Donald Lentz,Marching Band Director Donald Lentz studio portrait,,1937-1973,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Lincoln (Neb.),40.8327791; -96.6864045,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07229.tif,570904-07229.jpg,570904-07229,Marching band director Billy Quick,"Original caption: ""W.T. ""Billy"" Quick""; in studio portrait, Quick wears dark suit with tie and billed cap.",,1917-1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Lincoln (Neb.),40.8327791; -96.6864045,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07230.tif,570904-07230.jpg,570904-07230,Cadet band at summer camp,"ROTC cadet band stands in formation at summer band camp, early 1900s; drum major wears tall shako hat; band members wear wide-brimmed hats.",,1900,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07231.tif,570904-07231.jpg,570904-07231,Cadets and cadet band outside University Hall,ROTC cadets and cadet band stand in uniform outside University Hall; some cadets stand on porch and on balcony above porch.,,1884,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07232.tif,570904-07232.jpg,570904-07232,Cadet band halftime show,"Cadet band forms an ""N"" on field in halftime show; fans in bleachers and officials on sidelines.",,1911,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07233.tif,570904-07233.jpg,570904-07233,University of Nebraska Regimental Band,"Cornell (director 1911-1917), far right, and the University of Nebraska Regimental Band",,1912,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07234.tif,570904-07234.jpg,570904-07234,ROTC cadet band in 1922,"Original caption: ""NEBR - NOTRE DAME GAME 1922""; ROTC cadet band on formation on field during football halftime; fans in bleachers surround field.",,1922,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07235.tif,570904-07235.jpg,130815-07235,Cadet band in Armistice Day parade,"ROTC Cadet band marching in uniform in Armistice Day Parade on ""O"" Street, Lincoln, NE; brick street with trolley car tracks.",,1929,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,Lincoln (Neb.),40.8327791; -96.6864045,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07236.tif,570904-07236.jpg,130815-07236,Big Bertha bass drum ,"Bass drum Big Bertha mounted on caisson, with ear of corn and ""University of Nebraska, Home of the Cornhuskers painted on drumhead; surrounded by snare drums and glockenspiels; uniformed cadet band members behind.",,1934,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07427.tif,570904-07427.jpg,570904-07427,Band members march in Memorial Stadium,"Band members perform, carrying megaphones for singing effect",,1940,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07428.tif,570904-07428.jpg,570904-07428,Band members plan halftime show,Two women and three men in band uniforms gather around a table to study a chart for a halftime show.,,1945,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07429.tif,570904-07429.jpg,570904-07429,Band Day program,"Official program of Band Day 1964, South Carolina vs. Nebraska October 10, 1964, Photo of band in formation on field in stadium; round insert photo of uniformed band director.",,1964,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,,Program,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07430.tif,570904-07430.jpg,570904-07430,Seating chart for 1956 Band Day,Mimeographed sheet with seating chart for Nebraska high school bands in Memorial Stadium; coupon and ID badged clipped to corner.,,1956,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,,Drill chart,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-07433.tif,570904-07433.jpg,570904-07433,ROTC cadet band in 1912,"ROTC Cadet regimental band standing on steps of building with ornate columns; bass drum says ""University of Nebraska Regimental Band.""",,1912,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016829,,B16,black/white print,RG 57-09-04,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.","Archives & Special Collections, University of Nebraska-Lincoln Libraries",,rg/rg57/rg57-09-04-band
570904-00070.tif,570904-00071.jpg,570904-00070,1937 Band Manual cover,1937 Band Manual front cover,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016830,,,Book,RG 57-09-05,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00071.tif,570904-00071.jpg,570904-00071,1937 Band Manual inside cover donation,"1937 Band Manual inside cover with donation acknowledgement from the author, Charles Ledwith",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016831,,,Book,RG 57-09-06,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00072.tif,570904-00072.jpg,570904-00072,1937 Band Manual title page,"1937 Band Manual title page with signature of the author, Charles Ledwith",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016832,,,Book,RG 57-09-07,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00073.tif,570904-00073.jpg,570904-00073,1937 Band Manual dedication,"1937 Band Manual dedication to William T ""Billy"" Quick",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016833,,,Book,RG 57-09-08,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00074.tif,570904-00074.jpg,570904-00074,1937 Band Manual table of contents,1937 Band Manual table of contents and forward,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016834,,,Book,RG 57-09-09,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00075.tif,570904-00075.jpg,570904-00075,1937 Band Manual page 2,1937 Band Manual part I the military band,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016835,,,Book,RG 57-09-10,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00076.tif,570904-00076.jpg,570904-00076,1937 Band Manual page 3,1937 Band Manual part I the military band,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016836,,,Book,RG 57-09-11,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00077.tif,570904-00077.jpg,570904-00077,1937 Band Manual page 4,1937 Band Manual part I the military band,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016837,,,Book,RG 57-09-12,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00078.tif,570904-00078.jpg,570904-00078,1937 Band Manual page 5,1937 Band Manual part I the military band drill instructions,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016838,,,Book,RG 57-09-13,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00079.tif,570904-00079.jpg,570904-00079,1937 Band Manual page 6,1937 Band Manual part I the military band drill instructions,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016839,,,Book,RG 57-09-14,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00080.tif,570904-00080.jpg,570904-00080,1937 Band Manual page 7,1937 Band Manual part I the military band drill instructions,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016840,,,Book,RG 57-09-15,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00081.tif,570904-00081.jpg,570904-00081,1937 Band Manual page 8,1937 Band Manual part I the military band drill instructions,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016841,,,Book,RG 57-09-16,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00082.tif,570904-00082.jpg,570904-00082,1937 Band Manual page 9,1937 Band Manual part I the military band drill instructions,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016842,,,Book,RG 57-09-17,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00083.tif,570904-00083.jpg,570904-00083,1937 Band Manual page 10,1937 Band Manual part I the military band drill instructions,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016843,,,Book,RG 57-09-18,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00084.tif,570904-00084.jpg,570904-00084,1937 Band Manual page 11,1937 Band Manual part I the military band drill instructions,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016844,,,Book,RG 57-09-19,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00085.tif,570904-00085.jpg,570904-00085,1937 Band Manual page 12,1937 Band Manual part I the military band officers and baton signals,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016845,,,Book,RG 57-09-20,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00086.tif,570904-00086.jpg,570904-00086,1937 Band Manual page 13,1937 Band Manual part I the military band baton signals,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016846,,,Book,RG 57-09-21,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00087.tif,570904-00087.jpg,570904-00087,1937 Band Manual page 14,1937 Band Manual part I the military band baton signals,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016847,,,Book,RG 57-09-22,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00088.tif,570904-00088.jpg,570904-00088,1937 Band Manual page 15,1937 Band Manual part I the military band baton signals,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016848,,,Book,RG 57-09-23,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00089.tif,570904-00089.jpg,570904-00089,1937 Band Manual page 16,1937 Band Manual part I the military band military courtesy,,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016849,,,Book,RG 57-09-24,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00090.tif,570904-00090.jpg,570904-00090,1937 Band Manual page 17,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016850,,,Book,RG 57-09-25,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00091.tif,570904-00091.jpg,570904-00091,1937 Band Manual page 18,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016851,,,Book,RG 57-09-26,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00092.tif,570904-00092.jpg,570904-00092,1937 Band Manual page 19,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016852,,,Book,RG 57-09-27,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00093.tif,570904-00093.jpg,570904-00093,1937 Band Manual page 20,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016853,,,Book,RG 57-09-28,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00094.tif,570904-00094.jpg,570904-00094,1937 Band Manual page 21,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016854,,,Book,RG 57-09-29,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00095.tif,570904-00095.jpg,570904-00095,1937 Band Manual page 22,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016855,,,Book,RG 57-09-30,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00096.tif,570904-00096.jpg,570904-00096,1937 Band Manual page 23,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016856,,,Book,RG 57-09-31,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00097.tif,570904-00097.jpg,570904-00097,1937 Band Manual page 24,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016857,,,Book,RG 57-09-32,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
570904-00098.tif,570904-00098.jpg,570904-00098,1937 Band Manual page 25,"1937 Band Manual part II the football band, example of drill from a 1936 game",,1937,University of Nebraska -- Bands; Marching bands -- Nebraska -- History; Cornhusker Marching Band,University of Nebraska,40.8177792; -96.7016858,,,Book,RG 57-09-33,"Donald A. Lentz, Marching Band Records",,,"To inquire about usage, please contact Archives and Special Collections, University of Nebraska-Lincoln Libraries. These images are provided for educational use only. Not all images are available for publication.",,,
